MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Years Since Remodel
160,RL,36.0,2628.0,None,4,Lvl,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,1,SBrkr,764.0,862.0,0,1626.0,0.0,0.0,2,1,2,1,4,6,8,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,None,None,0,6,2010,WD,Normal,175500,7.0,7
20,RL,100.0,17727.75,None,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1324.0,1324.0,GasA,5,1,SBrkr,1324.0,0.0,0,1324.0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2005.0,3,2.0,430.0,3,3,2,36,23,0,0,0,0,0,None,None,0,1,2010,WD,Normal,199500,5.0,5
120,RL,43.0,3203.0,None,4,Lvl,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006.0,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1129.0,1145.0,GasA,5,1,SBrkr,1145.0,0.0,0,1145.0,0.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2006.0,3,2.0,437.0,3,3,2,100,116,0,0,0,0,0,None,None,0,1,2010,WD,Normal,160000,4.0,4
120,RL,43.0,3182.0,None,4,Lvl,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004.0,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1232.0,1256.0,GasA,5,1,SBrkr,1269.0,0.0,0,1269.0,0.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,2004.0,3,2.0,430.0,3,3,2,146,20,0,0,0,0,0,None,None,0,4,2010,WD,Normal,192000,6.0,5
80,RL,67.0,13300.0,None,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,1,SBrkr,744.0,630.0,0,1374.0,1.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,None,None,0,6,2010,WD,Normal,184500,6.0,6
60,RL,64.0,7851.0,None,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002.0,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,625.0,1,0.0,235.0,860.0,GasA,5,1,SBrkr,860.0,1100.0,0,1960.0,1.0,0.0,2,1,4,1,4,8,8,2,3,BuiltIn,2002.0,3,2.0,440.0,3,3,2,288,48,0,0,0,0,0,None,None,0,5,2010,WD,Normal,216500,8.0,8
60,RL,63.0,8577.0,None,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,1,SBrkr,847.0,886.0,0,1733.0,0.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,2004.0,3,2.0,433.0,3,3,2,144,48,0,0,0,0,0,None,None,0,4,2010,WD,Normal,185088,6.0,6
80,RL,64.0,7750.0,None,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000.0,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,250.0,1,0.0,134.0,384.0,GasA,5,1,SBrkr,774.0,656.0,0,1430.0,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,2000.0,3,2.0,400.0,3,3,2,180,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,180000,10.0,10
60,RL,64.0,9505.0,None,3,Lvl,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,1,SBrkr,884.0,1151.0,0,2035.0,0.0,0.0,2,1,3,1,4,8,8,1,4,BuiltIn,2001.0,3,2.0,434.0,3,3,2,144,48,0,0,0,0,0,None,None,0,5,2010,WD,Normal,222500,9.0,9
60,RL,108.0,14774.0,None,3,Lvl,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999.0,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1393.0,1393.0,GasA,5,1,SBrkr,1422.0,1177.0,0,2599.0,0.0,0.0,2,1,4,1,4,10,8,1,3,BuiltIn,1999.0,3,3.0,779.0,3,3,2,420,30,0,0,0,0,0,None,None,0,5,2010,WD,Normal,333168,11.0,11
60,RL,60.0,17433.0,None,2,Lvl,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998.0,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1629.0,1629.0,GasA,5,1,SBrkr,1645.0,830.0,0,2475.0,0.0,0.0,2,1,4,1,4,7,8,1,3,Attchd,1998.0,3,3.0,960.0,3,3,2,23,172,0,0,0,0,0,None,None,0,1,2010,WD,Normal,355000,12.0,12
20,RL,59.0,10593.0,None,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996.0,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,1,0.0,801.0,1720.0,GasA,5,1,SBrkr,1720.0,0.0,0,1720.0,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1996.0,3,2.0,527.0,3,3,2,240,56,0,0,0,0,0,None,None,0,3,2010,WD,Normal,260400,14.0,14
60,RL,98.0,12256.0,None,3,Lvl,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994.0,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5,3,3,6,1032.0,1,0.0,431.0,1463.0,GasA,5,1,SBrkr,1500.0,1122.0,0,2622.0,1.0,0.0,2,1,3,1,4,9,8,2,3,Attchd,1994.0,2,2.0,712.0,3,3,2,186,32,0,0,0,0,0,None,None,0,4,2010,WD,Normal,325000,16.0,15
60,RL,92.0,11764.0,None,3,Lvl,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999.0,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164.0,1106.0,0,2270.0,0.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,1999.0,3,3.0,671.0,3,3,2,132,57,0,0,0,0,0,None,None,0,4,2010,WD,Normal,290000,11.0,3
60,RL,58.0,16770.0,None,2,Lvl,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998.0,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1195.0,1195.0,GasA,4,1,SBrkr,1195.0,644.0,0,1839.0,0.0,0.0,2,1,4,1,3,7,8,0,0,Attchd,1998.0,3,2.0,486.0,3,3,2,0,81,0,0,0,0,0,None,None,0,6,2010,WD,Normal,221000,12.0,12
50,RL,56.0,14720.0,None,3,Lvl,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995.0,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,406.875,4,3,PConc,4,3,3,6,816.0,1,0.0,1217.0,2033.0,GasA,5,1,SBrkr,2053.0,1185.0,0,2667.875,1.0,0.0,2,1,4,1,4,9,8,1,5,Attchd,1996.0,3,3.0,666.0,3,3,2,283,86,0,0,0,0,0,None,None,0,3,2010,WD,Normal,410000,15.0,14
20,RL,73.0,8987.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2005.0,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1595.0,1595.0,GasA,5,1,SBrkr,1595.0,0.0,0,1595.0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,2,3.0,880.0,3,3,2,144,0,0,0,0,0,0,None,None,0,5,2010,WD,Normal,221500,5.0,4
20,FV,92.0,9215.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2009.0,2010,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1218.0,1218.0,GasA,5,1,SBrkr,1218.0,0.0,0,1218.0,0.0,0.0,2,0,2,1,4,4,8,0,0,Attchd,2009.0,2,2.0,676.0,3,3,2,0,136,0,0,0,0,0,None,None,0,4,2010,New,Partial,204500,1.0,0
60,FV,72.0,8640.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2009.0,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,24.0,1,0.0,732.0,756.0,GasA,5,1,SBrkr,764.0,783.0,0,1547.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2009.0,1,2.0,614.0,3,3,2,169,45,0,0,0,0,0,None,None,0,6,2010,Con,Normal,215200,1.0,1
20,FV,75.0,9000.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2008.0,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,1,0.0,488.0,1566.0,GasA,5,1,SBrkr,1566.0,0.0,0,1566.0,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2008.0,2,2.0,750.0,3,3,2,144,168,0,0,0,0,0,None,None,0,4,2010,WD,Normal,262500,2.0,2
60,FV,100.0,12552.0,None,4,Lvl,Corner,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2004.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,222.0,1,0.0,769.0,991.0,GasA,5,1,SBrkr,991.0,956.0,0,1947.0,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2004.0,2,2.0,678.0,3,3,2,0,136,0,0,0,0,0,GdWo,None,0,5,2010,WD,Normal,254900,6.0,5
20,FV,84.0,10440.0,None,4,Lvl,Corner,3,Somerst,Norm,Norm,1Fam,1Story,6,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,1414.0,1,0.0,54.0,1468.0,GasA,5,1,SBrkr,1468.0,0.0,0,1468.0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,3,2.0,528.0,3,3,2,0,102,0,0,0,0,0,None,None,0,5,2010,WD,Normal,271500,5.0,5
60,RL,76.0,10142.0,None,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,656.0,1,0.0,300.0,956.0,GasA,5,1,SBrkr,956.0,1128.0,0,2084.0,1.0,0.0,2,1,4,1,4,8,8,0,0,BuiltIn,2004.0,2,2.0,618.0,3,3,2,0,45,0,0,0,0,0,None,None,0,1,2010,WD,Normal,233000,6.0,6
60,RL,70.0,11920.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,4,3,PConc,4,3,3,1,0.0,1,0.0,831.0,831.0,GasA,5,1,SBrkr,831.0,828.0,0,1659.0,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,2004.0,2,2.0,484.0,3,3,2,144,68,0,0,0,0,0,None,None,0,4,2010,WD,Normal,181000,6.0,6
60,RL,67.0,8880.0,None,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994.0,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,695.0,1,0.0,253.0,948.0,GasA,5,1,SBrkr,1222.0,888.0,0,2110.0,1.0,0.0,2,1,3,1,4,8,8,2,2,Attchd,1994.0,2,2.0,463.0,3,3,2,0,130,0,0,0,0,0,None,None,0,5,2010,WD,Normal,205000,16.0,8
120,RL,50.0,8012.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980.0,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,4,543.0,4,0.0,261.0,923.0,GasA,3,1,SBrkr,923.0,0.0,0,923.0,0.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1980.0,2,1.0,264.0,3,3,2,80,0,0,0,0,0,0,None,None,0,5,2010,WD,Normal,143000,30.0,30
60,RL,70.0,11218.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992.0,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1055.0,1055.0,GasA,5,1,SBrkr,1055.0,790.0,0,1845.0,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1992.0,2,2.0,462.0,3,3,2,420,104,0,0,0,0,0,GdPrv,Shed,0,5,2010,WD,Normal,189000,18.0,18
120,RL,55.0,7892.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979.0,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,918.0,918.0,GasA,3,1,SBrkr,918.0,0.0,0,918.0,0.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1979.0,1,1.0,264.0,3,3,2,28,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,99500,31.0,31
120,RL,50.0,7175.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984.0,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,623.0,2,0.0,0.0,744.0,GasA,3,1,SBrkr,752.0,0.0,0,752.0,1.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1984.0,1,1.0,264.0,3,3,2,353,0,0,0,0,0,0,MnPrv,None,0,2,2010,WD,Normal,125000,26.0,26
60,RL,67.0,9453.0,None,3,Lvl,CulDSac,3,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993.0,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,4,402.0,1,0.0,594.0,996.0,GasA,5,1,SBrkr,1014.0,730.0,0,1744.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1993.0,2,2.0,457.0,3,3,2,370,70,0,0,0,0,0,None,None,0,2,2010,WD,Normal,194500,17.0,7
20,RL,81.0,9672.0,None,4,Lvl,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984.0,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,4,3,1,6,338.0,1,0.0,702.0,1040.0,GasA,3,1,SBrkr,1097.0,0.0,0,1097.0,0.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1986.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,5,2010,WD,Normal,152000,26.0,25
60,RL,70.0,8400.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980.0,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,650.0,650.0,GasA,3,1,SBrkr,888.0,676.0,0,1564.0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1980.0,1,2.0,476.0,3,3,2,0,50,0,0,0,0,0,MnPrv,None,0,4,2010,WD,Normal,171000,30.0,29
30,RH,70.0,9800.0,None,4,Lvl,Corner,3,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,0,FuseA,1012.0,0.0,0,1012.0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1920.0,1,1.0,429.0,3,3,2,121,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,67500,90.0,60
90,RM,68.0,8930.0,None,4,Lvl,Inside,3,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978.0,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,30.25,GasA,3,1,SBrkr,1318.0,584.0,0,1902.0,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1978.0,1,2.0,539.0,3,3,2,0,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,112000,32.0,32
85,RL,88.0,11782.0,None,3,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961.0,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,899.0,1,0.0,210.0,1109.0,GasA,3,1,SBrkr,1155.0,0.0,0,1155.0,1.0,0.0,1,0,3,1,4,6,6,0,0,Detchd,1987.0,1,2.0,576.0,3,3,2,192,0,0,0,0,0,0,MnPrv,Shed,0,6,2010,WD,Normal,148000,49.0,15
20,RL,65.0,8450.0,None,4,Lvl,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965.0,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,6,553.0,4,0.0,224.0,894.0,GasA,5,1,SBrkr,894.0,0.0,0,894.0,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,1973.0,1,1.0,336.0,3,3,2,416,144,0,0,0,0,0,MnPrv,None,0,4,2010,WD,Normal,138500,45.0,1
20,RL,72.0,9819.0,None,3,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967.0,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,1,4,450.0,1,0.0,432.0,882.0,GasA,3,1,SBrkr,900.0,0.0,0,900.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1970.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,2,2010,WD,Normal,122000,43.0,43
20,RL,75.0,7500.0,None,4,Lvl,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963.0,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,824.0,1,0.0,216.0,1040.0,GasA,2,1,SBrkr,1040.0,0.0,0,1040.0,1.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1963.0,3,1.0,308.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2010,WD,Normal,133000,47.0,47
20,RL,72.0,6897.0,None,3,Lvl,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962.0,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,1,5,659.0,1,0.0,381.0,1040.0,GasA,5,1,SBrkr,1040.0,0.0,0,1040.0,1.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1962.0,1,1.0,260.0,3,3,2,0,104,0,0,0,0,0,None,None,0,4,2010,WD,Normal,127000,48.0,0
20,RL,39.0,15410.0,None,3,Lvl,CulDSac,3,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974.0,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3,3,4,4,126.0,6,0.0,223.0,1208.0,GasA,5,1,SBrkr,1494.0,0.0,0,1494.0,1.0,0.0,2,0,3,1,3,7,8,2,2,Attchd,1974.0,3,2.0,461.0,3,3,2,296,0,0,0,0,0,0,GdPrv,None,0,4,2010,WD,Abnorml,169000,36.0,8
60,RL,107.0,10186.0,None,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992.0,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674.0,1,0.0,76.0,750.0,GasA,5,1,SBrkr,1061.0,862.0,0,1923.0,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1992.0,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,None,None,0,6,2010,WD,Normal,190000,18.0,18
60,RL,85.0,13143.0,None,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993.0,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,406.875,4,3,PConc,4,3,1,2,250.0,6,0.0,0.0,1231.0,GasA,5,1,SBrkr,1251.0,1098.0,0,2349.0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1993.0,2,3.0,762.0,3,3,2,32,130,0,0,0,0,0,None,None,0,6,2010,WD,Normal,362500,17.0,17
60,RL,88.0,11134.0,None,4,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992.0,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,4,3,PConc,4,3,1,6,1129.0,1,0.0,261.0,1390.0,GasA,5,1,SBrkr,1402.0,823.0,0,2225.0,1.0,0.0,2,1,4,1,4,7,8,1,3,Attchd,1992.0,2,3.0,713.0,3,3,2,198,30,0,0,0,0,0,None,None,0,6,2010,WD,Normal,285000,18.0,17
120,FV,30.0,4835.0,None,3,Lvl,CulDSac,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,5,3,3,6,1298.0,1,0.0,190.0,1488.0,GasA,5,1,SBrkr,1488.0,0.0,0,1488.0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2004.0,3,2.0,506.0,3,3,2,168,50,0,0,0,0,0,None,None,0,3,2010,WD,Normal,260000,6.0,5
160,FV,39.0,3515.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840.0,840.0,0,1680.0,0.0,0.0,2,1,2,1,4,3,8,0,0,Attchd,2004.0,2,2.0,588.0,3,3,2,0,111,0,0,0,0,0,None,None,0,1,2010,WD,Normal,190000,6.0,6
160,FV,30.0,3215.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004.0,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0,1200.0,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,None,None,0,4,2010,ConLD,Normal,155000,6.0,6
160,FV,30.0,3182.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0,1200.0,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,None,None,0,6,2010,WD,Normal,151000,6.0,5
160,FV,30.0,2544.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,0.0,190.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0,1200.0,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,None,None,0,2,2010,WD,Normal,149500,6.0,5
160,FV,30.0,2544.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,6,376.0,1,0.0,224.0,600.0,GasA,5,1,SBrkr,600.0,636.0,0,1236.0,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,None,None,0,5,2010,WD,Normal,152000,5.0,5
20,FV,72.5,4403.0,None,2,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2009.0,2009,Gable,CompShg,MetalSd,MetalSd,Stone,406.875,5,3,PConc,5,3,3,6,578.0,1,0.0,892.0,1470.0,GasA,5,1,SBrkr,1478.0,0.0,0,1478.0,1.0,0.0,2,1,2,1,4,7,8,1,4,Attchd,2009.0,3,2.0,484.0,3,3,2,0,144,0,0,0,0,0,None,None,0,6,2010,New,Partial,222000,1.0,1
160,FV,72.5,2117.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000.0,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,1,6,378.0,1,0.0,378.0,756.0,GasA,5,1,SBrkr,769.0,804.0,0,1573.0,0.0,0.0,2,1,3,1,4,5,8,0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,None,None,0,6,2010,WD,Normal,177500,10.0,10
160,FV,72.5,2980.0,None,4,Lvl,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000.0,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,406.875,4,3,PConc,4,3,1,6,466.0,1,0.0,290.0,756.0,GasA,5,1,SBrkr,756.0,756.0,0,1512.0,1.0,0.0,2,1,2,1,4,5,8,0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,None,None,0,5,2010,WD,Normal,177000,10.0,10
160,FV,30.0,2572.0,None,4,Lvl,FR2,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999.0,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,5,604.0,1,0.0,92.0,696.0,GasA,5,1,SBrkr,696.0,720.0,0,1416.0,1.0,0.0,2,1,3,1,4,6,8,0,0,Detchd,1999.0,1,2.0,484.0,3,3,2,0,44,0,0,0,0,0,None,None,0,5,2010,WD,Normal,155000,11.0,11
